From,To,Distance,Duration,Duracion_en_horas
Customer 87,Customer 55,15.02,12:24:00 a. m.,0.4
Customer 87,Customer 56,9.36,12:21:00 a. m.,0.35
Customer 87,Customer 57,4.6,12:10:00 a. m.,0.1667
Customer 87,Customer 58,4.79,12:14:00 a. m.,0.2333
Customer 87,Customer 59,7.03,12:16:00 a. m.,0.2667
Customer 87,Customer 60,3.82,12:10:00 a. m.,0.1667
Customer 87,Customer 61,8.13,12:20:00 a. m.,0.3333
Customer 87,Customer 62,6.46,12:16:00 a. m.,0.2667
Customer 87,Customer 63,5.46,12:13:00 a. m.,0.2167
Customer 87,Customer 64,10.56,12:25:00 a. m.,0.4167
Customer 87,Customer 65,9.52,12:18:00 a. m.,0.3
Customer 87,Customer 66,6.72,12:15:00 a. m.,0.25
Customer 87,Customer 67,13.7,12:23:00 a. m.,0.3833
Customer 87,Customer 68,7.55,12:19:00 a. m.,0.3167
Customer 87,Customer 69,6.34,12:14:00 a. m.,0.2333
Customer 87,Customer 70,9.13,12:20:00 a. m.,0.3333
Customer 87,Customer 71,5.07,12:13:00 a. m.,0.2167
Customer 87,Customer 72,8.2,12:18:00 a. m.,0.3
Customer 87,Customer 73,2.74,12:08:00 a. m.,0.1333
Customer 87,Customer 74,6.59,12:14:00 a. m.,0.2333
Customer 87,Customer 75,6.41,12:16:00 a. m.,0.2667
Customer 87,Customer 76,5.35,12:12:00 a. m.,0.2
Customer 87,Customer 77,8.03,12:17:00 a. m.,0.2833
Customer 87,Customer 78,5.08,12:12:00 a. m.,0.2
Customer 87,Customer 79,8.25,12:20:00 a. m.,0.3333
Customer 87,Customer 80,6.28,12:16:00 a. m.,0.2667
Customer 87,Customer 81,10.16,12:20:00 a. m.,0.3333
Customer 87,Customer 82,6.82,12:16:00 a. m.,0.2667
Customer 87,Customer 83,2.42,12:07:00 a. m.,0.1167
Customer 87,Customer 84,13.42,12:26:00 a. m.,0.4333
Customer 87,Customer 85,11.25,12:25:00 a. m.,0.4167
Customer 87,Customer 86,9.36,12:21:00 a. m.,0.35
Customer 87,Customer 87,0,12:00:00 a. m.,0
Customer 87,Customer 88,3.16,12:08:00 a. m.,0.1333
Customer 87,Customer 89,5.29,12:14:00 a. m.,0.2333
Customer 87,Customer 90,8.37,12:18:00 a. m.,0.3
Customer 87,Customer 91,7.95,12:18:00 a. m.,0.3
Customer 87,Customer 92,7.44,12:16:00 a. m.,0.2667
Customer 87,Customer 93,7.37,12:17:00 a. m.,0.2833
Customer 87,Customer 94,5.59,12:14:00 a. m.,0.2333
Customer 87,Customer 95,6.28,12:16:00 a. m.,0.2667
Customer 87,Customer 96,10.58,12:24:00 a. m.,0.4
Customer 87,Customer 97,8.8,12:18:00 a. m.,0.3
Customer 87,Customer 98,15.33,12:26:00 a. m.,0.4333
Customer 87,Customer 99,5.31,12:12:00 a. m.,0.2
Customer 87,Customer 100,6.4,12:13:00 a. m.,0.2167
Customer 87,Customer 101,8.37,12:18:00 a. m.,0.3
Customer 87,Customer 102,9.39,12:19:00 a. m.,0.3167
Customer 87,Customer 103,9.57,12:23:00 a. m.,0.3833
Customer 87,Customer 104,9.38,12:20:00 a. m.,0.3333
Customer 87,Customer 105,2.66,12:08:00 a. m.,0.1333
Customer 87,Customer 106,8.15,12:18:00 a. m.,0.3
Customer 87,Customer 107,1.28,12:04:00 a. m.,0.0667
Customer 87,Customer 108,8.18,12:18:00 a. m.,0.3
Customer 87,Customer 109,9.55,12:21:00 a. m.,0.35
Customer 87,Customer 110,6.56,12:15:00 a. m.,0.25
Customer 87,Customer 111,6.99,12:17:00 a. m.,0.2833
Customer 87,Customer 112,7.27,12:18:00 a. m.,0.3
Customer 87,Customer 113,4.81,12:11:00 a. m.,0.1833
Customer 87,Customer 114,3.51,12:09:00 a. m.,0.15
Customer 87,Customer 115,10.35,12:23:00 a. m.,0.3833
Customer 87,Customer 116,4.09,12:12:00 a. m.,0.2
Customer 87,Customer 117,7.92,12:19:00 a. m.,0.3167
Customer 87,Customer 118,6.52,12:13:00 a. m.,0.2167
Customer 87,Customer 119,10.05,12:19:00 a. m.,0.3167
Customer 87,Customer 120,7.79,12:18:00 a. m.,0.3
Customer 87,Customer 121,8.05,12:20:00 a. m.,0.3333
Customer 87,Customer 122,9.1,12:21:00 a. m.,0.35
Customer 87,Customer 123,10.26,12:24:00 a. m.,0.4
Customer 87,Customer 124,2.96,12:08:00 a. m.,0.1333
Customer 87,Customer 125,5.32,12:14:00 a. m.,0.2333
Customer 87,Customer 126,8.04,12:19:00 a. m.,0.3167
Customer 87,Customer 127,0.93,12:04:00 a. m.,0.0667
Customer 87,Customer 128,8.25,12:22:00 a. m.,0.3667
Customer 87,Customer 129,9,12:22:00 a. m.,0.3667
Customer 87,Customer 130,8.92,12:20:00 a. m.,0.3333
Customer 87,Customer 131,4.5,12:11:00 a. m.,0.1833
Customer 87,Customer 132,2.9,12:09:00 a. m.,0.15
Customer 87,Customer 133,4.71,12:11:00 a. m.,0.1833
Customer 87,Customer 134,9.79,12:22:00 a. m.,0.3667
Customer 87,Customer 135,7.79,12:18:00 a. m.,0.3
Customer 87,Customer 136,10.03,12:21:00 a. m.,0.35
Customer 87,Customer 137,6.53,12:14:00 a. m.,0.2333
Customer 87,Customer 138,11.27,12:26:00 a. m.,0.4333
Customer 87,Customer 139,9.58,12:22:00 a. m.,0.3667
Customer 87,Customer 140,11.79,12:27:00 a. m.,0.45
Customer 87,Customer 141,9.07,12:20:00 a. m.,0.3333
Customer 87,Customer 142,2.01,12:08:00 a. m.,0.1333
Customer 87,Customer 143,7.36,12:17:00 a. m.,0.2833
Customer 87,Customer 144,6.91,12:15:00 a. m.,0.25
Customer 87,Customer 145,7.05,12:17:00 a. m.,0.2833
Customer 87,Customer 146,9.33,12:23:00 a. m.,0.3833
Customer 87,Customer 147,10.61,12:24:00 a. m.,0.4
Customer 87,Customer 148,9.3,12:20:00 a. m.,0.3333
Customer 87,Customer 149,5.08,12:12:00 a. m.,0.2
Customer 88,Depot,6.1,12:14:00 a. m.,0.2333
Customer 88,Customer 1,8.88,12:18:00 a. m.,0.3
Customer 88,Customer 2,5.72,12:11:00 a. m.,0.1833
Customer 88,Customer 3,21.75,12:26:00 a. m.,0.4333
Customer 88,Customer 4,15.28,12:31:00 a. m.,0.5167
Customer 88,Customer 5,17.11,12:27:00 a. m.,0.45
Customer 88,Customer 6,10.96,12:18:00 a. m.,0.3
Customer 88,Customer 7,15.46,12:30:00 a. m.,0.5
Customer 88,Customer 8,7.39,12:18:00 a. m.,0.3
Customer 88,Customer 9,11.25,12:23:00 a. m.,0.3833
Customer 88,Customer 10,9.93,12:19:00 a. m.,0.3167
Customer 88,Customer 11,9.25,12:19:00 a. m.,0.3167
Customer 88,Customer 12,7.92,12:18:00 a. m.,0.3
Customer 88,Customer 13,12.01,12:26:00 a. m.,0.4333
Customer 88,Customer 14,12.95,12:26:00 a. m.,0.4333
Customer 88,Customer 15,2.72,12:06:00 a. m.,0.1
Customer 88,Customer 16,9.73,12:19:00 a. m.,0.3167
Customer 88,Customer 17,12.01,12:24:00 a. m.,0.4
Customer 88,Customer 18,8.38,12:17:00 a. m.,0.2833
Customer 88,Customer 19,5,12:13:00 a. m.,0.2167
Customer 88,Customer 20,13.19,12:27:00 a. m.,0.45
Customer 88,Customer 21,10.28,12:20:00 a. m.,0.3333
Customer 88,Customer 22,9.18,12:17:00 a. m.,0.2833
Customer 88,Customer 23,11.75,12:23:00 a. m.,0.3833
Customer 88,Customer 24,10.06,12:20:00 a. m.,0.3333
Customer 88,Customer 25,4.91,12:11:00 a. m.,0.1833
Customer 88,Customer 26,14.49,12:24:00 a. m.,0.4
Customer 88,Customer 27,8.86,12:17:00 a. m.,0.2833
Customer 88,Customer 28,6.15,12:13:00 a. m.,0.2167
Customer 88,Customer 29,6.84,12:16:00 a. m.,0.2667
Customer 88,Customer 30,7.88,12:16:00 a. m.,0.2667
Customer 88,Customer 31,14.66,12:26:00 a. m.,0.4333
Customer 88,Customer 32,8.81,12:17:00 a. m.,0.2833
Customer 88,Customer 33,11.2,12:21:00 a. m.,0.35
Customer 88,Customer 34,12.28,12:24:00 a. m.,0.4
Customer 88,Customer 35,7.69,12:17:00 a. m.,0.2833
Customer 88,Customer 36,14.04,12:28:00 a. m.,0.4667
Customer 88,Customer 37,11.24,12:19:00 a. m.,0.3167
Customer 88,Customer 38,3.09,12:07:00 a. m.,0.1167
Customer 88,Customer 39,14.52,12:25:00 a. m.,0.4167
Customer 88,Customer 40,11.2,12:21:00 a. m.,0.35
Customer 88,Customer 41,6.3,12:15:00 a. m.,0.25
Customer 88,Customer 42,14.26,12:26:00 a. m.,0.4333
Customer 88,Customer 43,6.44,12:15:00 a. m.,0.25
Customer 88,Customer 44,4.94,12:10:00 a. m.,0.1667
Customer 88,Customer 45,9.32,12:19:00 a. m.,0.3167
Customer 88,Customer 46,13.2,12:23:00 a. m.,0.3833
Customer 88,Customer 47,15.72,12:29:00 a. m.,0.4833
Customer 88,Customer 48,3.5,12:07:00 a. m.,0.1167
Customer 88,Customer 49,7.59,12:15:00 a. m.,0.25
Customer 88,Customer 50,8.26,12:17:00 a. m.,0.2833
Customer 88,Customer 51,25.03,12:40:00 a. m.,0.6667
Customer 88,Customer 52,12.93,12:26:00 a. m.,0.4333
Customer 88,Customer 53,11.32,12:21:00 a. m.,0.35
Customer 88,Customer 54,14.5,12:30:00 a. m.,0.5
Customer 88,Customer 55,16.43,12:25:00 a. m.,0.4167
Customer 88,Customer 56,11.81,12:26:00 a. m.,0.4333
Customer 88,Customer 57,8.27,12:16:00 a. m.,0.2667
Customer 88,Customer 58,7.75,12:17:00 a. m.,0.2833
Customer 88,Customer 59,11.07,12:19:00 a. m.,0.3167
Customer 88,Customer 60,6.79,12:14:00 a. m.,0.2333
Customer 88,Customer 61,10.89,12:22:00 a. m.,0.3667
Customer 88,Customer 62,9.3,12:21:00 a. m.,0.35
Customer 88,Customer 63,8.22,12:16:00 a. m.,0.2667
Customer 88,Customer 64,14.6,12:27:00 a. m.,0.45
Customer 88,Customer 65,13.56,12:19:00 a. m.,0.3167
Customer 88,Customer 66,10.75,12:16:00 a. m.,0.2667
Customer 88,Customer 67,15.11,12:24:00 a. m.,0.4
Customer 88,Customer 68,12.05,12:20:00 a. m.,0.3333
Customer 88,Customer 69,3.88,12:07:00 a. m.,0.1167
Customer 88,Customer 70,13.42,12:26:00 a. m.,0.4333
Customer 88,Customer 71,7.84,12:16:00 a. m.,0.2667
Customer 88,Customer 72,12.48,12:25:00 a. m.,0.4167
Customer 88,Customer 73,2.72,12:06:00 a. m.,0.1
Customer 88,Customer 74,10.88,12:21:00 a. m.,0.35
Customer 88,Customer 75,7.82,12:17:00 a. m.,0.2833
Customer 88,Customer 76,9.64,12:19:00 a. m.,0.3167
Customer 88,Customer 77,9.44,12:18:00 a. m.,0.3
Customer 88,Customer 78,6.49,12:13:00 a. m.,0.2167
Customer 88,Customer 79,11.4,12:24:00 a. m.,0.4
Customer 88,Customer 80,10.07,12:18:00 a. m.,0.3
Customer 88,Customer 81,14.45,12:27:00 a. m.,0.45
Customer 88,Customer 82,9.58,12:19:00 a. m.,0.3167
Customer 88,Customer 83,2.38,12:06:00 a. m.,0.1
Customer 88,Customer 84,11.56,12:21:00 a. m.,0.35
Customer 88,Customer 85,19.33,12:32:00 a. m.,0.5333
Customer 88,Customer 86,13.36,12:27:00 a. m.,0.45
Customer 88,Customer 87,4.32,12:10:00 a. m.,0.1667
Customer 88,Customer 88,0,12:00:00 a. m.,0
Customer 88,Customer 89,6.7,12:15:00 a. m.,0.25
Customer 88,Customer 90,8.8,12:16:00 a. m.,0.2667
Customer 88,Customer 91,10.71,12:21:00 a. m.,0.35
Customer 88,Customer 92,10.59,12:20:00 a. m.,0.3333
Customer 88,Customer 93,10.52,12:21:00 a. m.,0.35
Customer 88,Customer 94,8.35,12:16:00 a. m.,0.2667
Customer 88,Customer 95,9.04,12:19:00 a. m.,0.3167
Customer 88,Customer 96,13.03,12:29:00 a. m.,0.4833
Customer 88,Customer 97,13.08,12:25:00 a. m.,0.4167
Customer 88,Customer 98,16.74,12:27:00 a. m.,0.45
Customer 88,Customer 99,3.11,12:05:00 a. m.,0.0833
Customer 88,Customer 100,5.24,12:08:00 a. m.,0.1333
Customer 88,Customer 101,12.66,12:25:00 a. m.,0.4167
Customer 88,Customer 102,13.67,12:26:00 a. m.,0.4333
Customer 88,Customer 103,13.61,12:24:00 a. m.,0.4
Customer 88,Customer 104,12.25,12:21:00 a. m.,0.35
Customer 88,Customer 105,1.54,12:04:00 a. m.,0.0667
Customer 88,Customer 106,10.96,12:18:00 a. m.,0.3
Customer 88,Customer 107,5.38,12:12:00 a. m.,0.2
Customer 88,Customer 108,12.22,12:19:00 a. m.,0.3167
Customer 88,Customer 109,10.46,12:18:00 a. m.,0.3
Customer 88,Customer 110,4.94,12:10:00 a. m.,0.1667
Customer 88,Customer 111,9.75,12:20:00 a. m.,0.3333
Customer 88,Customer 112,10.03,12:21:00 a. m.,0.35
Customer 88,Customer 113,7.68,12:17:00 a. m.,0.2833
Customer 88,Customer 114,3.26,12:07:00 a. m.,0.1167
Customer 88,Customer 115,14.64,12:29:00 a. m.,0.4833
Customer 88,Customer 116,7.42,12:17:00 a. m.,0.2833
Customer 88,Customer 117,11.96,12:21:00 a. m.,0.35
Customer 88,Customer 118,5.4,12:10:00 a. m.,0.1667
Customer 88,Customer 119,14.09,12:20:00 a. m.,0.3333
Customer 88,Customer 120,8.58,12:16:00 a. m.,0.2667
Customer 88,Customer 121,12.56,12:21:00 a. m.,0.35
Customer 88,Customer 122,13.14,12:22:00 a. m.,0.3667
Customer 88,Customer 123,14.25,12:30:00 a. m.,0.5
Customer 88,Customer 124,5.72,12:11:00 a. m.,0.1833
Customer 88,Customer 125,6.73,12:15:00 a. m.,0.25
Customer 88,Customer 126,12.08,12:20:00 a. m.,0.3333
Customer 88,Customer 127,4.7,12:10:00 a. m.,0.1667
Customer 88,Customer 128,11.01,12:25:00 a. m.,0.4167
Customer 88,Customer 129,15.04,12:24:00 a. m.,0.4
Customer 88,Customer 130,10.1,12:17:00 a. m.,0.2833
Customer 88,Customer 131,6.08,12:14:00 a. m.,0.2333
Customer 88,Customer 132,2.71,12:06:00 a. m.,0.1
Customer 88,Customer 133,7.47,12:14:00 a. m.,0.2333
Customer 88,Customer 134,13.21,12:23:00 a. m.,0.3833
Customer 88,Customer 135,10.22,12:25:00 a. m.,0.4167
Customer 88,Customer 136,14.32,12:28:00 a. m.,0.4667
Customer 88,Customer 137,9.29,12:17:00 a. m.,0.2833
Customer 88,Customer 138,15.31,12:27:00 a. m.,0.45
Customer 88,Customer 139,12.03,12:26:00 a. m.,0.4333
Customer 88,Customer 140,21.75,12:26:00 a. m.,0.4333
Customer 88,Customer 141,13.36,12:27:00 a. m.,0.45
Customer 88,Customer 142,6.3,12:15:00 a. m.,0.25
Customer 88,Customer 143,10.12,12:20:00 a. m.,0.3333
Customer 88,Customer 144,11.19,12:22:00 a. m.,0.3667
Customer 88,Customer 145,11.55,12:19:00 a. m.,0.3167
Customer 88,Customer 146,13.83,12:24:00 a. m.,0.4
Customer 88,Customer 147,13.06,12:29:00 a. m.,0.4833
Customer 88,Customer 148,13.59,12:26:00 a. m.,0.4333
Customer 88,Customer 149,8.23,12:16:00 a. m.,0.2667
Customer 89,Depot,8.33,12:20:00 a. m.,0.3333
Customer 89,Customer 1,2.52,12:08:00 a. m.,0.1333
Customer 89,Customer 2,3.59,12:10:00 a. m.,0.1667
Customer 89,Customer 3,26.81,12:37:00 a. m.,0.6167
Customer 89,Customer 4,13.11,12:30:00 a. m.,0.5
Customer 89,Customer 5,10.8,12:17:00 a. m.,0.2833
Customer 89,Customer 6,4.65,12:08:00 a. m.,0.1333
Customer 89,Customer 7,12.8,12:21:00 a. m.,0.35
Customer 89,Customer 8,9.78,12:23:00 a. m.,0.3833
Customer 89,Customer 9,4.66,12:12:00 a. m.,0.2
Customer 89,Customer 10,9.61,12:22:00 a. m.,0.3667
Customer 89,Customer 11,6.07,12:12:00 a. m.,0.2
Customer 89,Customer 12,9,12:21:00 a. m.,0.35
Customer 89,Customer 13,10.15,12:20:00 a. m.,0.3333
Customer 89,Customer 14,11.41,12:24:00 a. m.,0.4
Customer 89,Customer 15,7.78,12:17:00 a. m.,0.2833
Customer 89,Customer 16,7.21,12:14:00 a. m.,0.2333
Customer 89,Customer 17,11.69,12:27:00 a. m.,0.45
Customer 89,Customer 18,7.87,12:18:00 a. m.,0.3
Customer 89,Customer 19,9.84,12:22:00 a. m.,0.3667
Customer 89,Customer 20,10.88,12:24:00 a. m.,0.4
Customer 89,Customer 21,9.59,12:19:00 a. m.,0.3167
Customer 89,Customer 22,8.86,12:20:00 a. m.,0.3333
Customer 89,Customer 23,9.44,12:20:00 a. m.,0.3333
Customer 89,Customer 24,7.75,12:15:00 a. m.,0.25
Customer 89,Customer 25,9.97,12:22:00 a. m.,0.3667
Customer 89,Customer 26,8.18,12:14:00 a. m.,0.2333
Customer 89,Customer 27,7.19,12:13:00 a. m.,0.2167
Customer 89,Customer 28,1.39,12:05:00 a. m.,0.0833
Customer 89,Customer 29,10.16,12:23:00 a. m.,0.3833
Customer 89,Customer 30,7,12:17:00 a. m.,0.2833
Customer 89,Customer 31,16.34,12:37:00 a. m.,0.6167
Customer 89,Customer 32,7.14,12:13:00 a. m.,0.2167
Customer 89,Customer 33,4.62,12:10:00 a. m.,0.1667
Customer 89,Customer 34,5.7,12:14:00 a. m.,0.2333
Customer 89,Customer 35,10.56,12:25:00 a. m.,0.4167
Customer 89,Customer 36,13.34,12:24:00 a. m.,0.4
Customer 89,Customer 37,12.91,12:29:00 a. m.,0.4833
Customer 89,Customer 38,8.15,12:18:00 a. m.,0.3
Customer 89,Customer 39,16.2,12:36:00 a. m.,0.6
Customer 89,Customer 40,10.52,12:20:00 a. m.,0.3333
Customer 89,Customer 41,8.7,12:19:00 a. m.,0.3167
Customer 89,Customer 42,15.47,12:36:00 a. m.,0.6
Customer 89,Customer 43,8.84,12:20:00 a. m.,0.3333
Customer 89,Customer 44,7.32,12:17:00 a. m.,0.2833
Customer 89,Customer 45,6.8,12:13:00 a. m.,0.2167
Customer 89,Customer 46,14.41,12:34:00 a. m.,0.5667
Customer 89,Customer 47,17.39,12:40:00 a. m.,0.6667
Customer 89,Customer 48,4.17,12:10:00 a. m.,0.1667
Customer 89,Customer 49,0.97,12:03:00 a. m.,0.05
Customer 89,Customer 50,7.39,12:18:00 a. m.,0.3
Customer 89,Customer 51,18.72,12:30:00 a. m.,0.5
Customer 89,Customer 52,13.46,12:27:00 a. m.,0.45
Customer 89,Customer 53,12.99,12:30:00 a. m.,0.5
Customer 89,Customer 54,12.95,12:23:00 a. m.,0.3833
Customer 89,Customer 55,10.12,12:16:00 a. m.,0.2667
Customer 89,Customer 56,10.27,12:21:00 a. m.,0.35
Customer 89,Customer 57,7.39,12:17:00 a. m.,0.2833
Customer 89,Customer 58,1.87,12:07:00 a. m.,0.1167
Customer 89,Customer 59,12.74,12:28:00 a. m.,0.4667
Customer 89,Customer 60,3.09,12:09:00 a. m.,0.15
Customer 89,Customer 61,7.09,12:13:00 a. m.,0.2167
Customer 89,Customer 62,11.07,12:25:00 a. m.,0.4167
Customer 89,Customer 63,6.18,12:12:00 a. m.,0.2
Customer 89,Customer 64,16.28,12:38:00 a. m.,0.6333
Customer 89,Customer 65,15.24,12:30:00 a. m.,0.5
Customer 89,Customer 66,12.43,12:27:00 a. m.,0.45
Customer 89,Customer 67,8.8,12:14:00 a. m.,0.2333
Customer 89,Customer 68,13.26,12:31:00 a. m.,0.5167
Customer 89,Customer 69,8.93,12:18:00 a. m.,0.3
Customer 89,Customer 70,13.94,12:28:00 a. m.,0.4667
Customer 89,Customer 71,7.31,12:15:00 a. m.,0.25
Customer 89,Customer 72,13.04,12:25:00 a. m.,0.4167
Customer 89,Customer 73,7.78,12:17:00 a. m.,0.2833
Customer 89,Customer 74,11.87,12:23:00 a. m.,0.3833
Customer 89,Customer 75,4.4,12:13:00 a. m.,0.2167
Customer 89,Customer 76,9.31,12:21:00 a. m.,0.35
Customer 89,Customer 77,3.13,12:08:00 a. m.,0.1333
Customer 89,Customer 78,0.51,12:02:00 a. m.,0.0333
Customer 89,Customer 79,4.23,12:13:00 a. m.,0.2167
Customer 89,Customer 80,3.76,12:08:00 a. m.,0.1333
Customer 89,Customer 81,14.97,12:29:00 a. m.,0.4833
Customer 89,Customer 82,8,12:15:00 a. m.,0.25
Customer 89,Customer 83,6.29,12:15:00 a. m.,0.25
Customer 89,Customer 84,24.06,12:28:00 a. m.,0.4667
Customer 89,Customer 85,13.02,12:22:00 a. m.,0.3667
Customer 89,Customer 86,13,12:23:00 a. m.,0.3833
Customer 89,Customer 87,5.31,12:14:00 a. m.,0.2333
Customer 89,Customer 88,5.07,12:12:00 a. m.,0.2
Customer 89,Customer 89,0,12:00:00 a. m.,0
Customer 89,Customer 90,13.85,12:27:00 a. m.,0.45
Customer 89,Customer 91,8.01,12:13:00 a. m.,0.2167
Customer 89,Customer 92,4.01,12:10:00 a. m.,0.1667
Customer 89,Customer 93,3.93,12:11:00 a. m.,0.1833
Customer 89,Customer 94,6.32,12:12:00 a. m.,0.2
Customer 89,Customer 95,7.08,12:14:00 a. m.,0.2333
Customer 89,Customer 96,11.3,12:19:00 a. m.,0.3167
Customer 89,Customer 97,13.61,12:27:00 a. m.,0.45
Customer 89,Customer 98,10.43,12:17:00 a. m.,0.2833
Customer 89,Customer 99,8.16,12:16:00 a. m.,0.2667
Customer 89,Customer 100,10.29,12:18:00 a. m.,0.3
Customer 89,Customer 101,10.79,12:23:00 a. m.,0.3833
Customer 89,Customer 102,14.2,12:28:00 a. m.,0.4667
Customer 89,Customer 103,15.28,12:35:00 a. m.,0.5833
Customer 89,Customer 104,15.09,12:32:00 a. m.,0.5333
Customer 89,Customer 105,6.6,12:15:00 a. m.,0.25
Customer 89,Customer 106,4.65,12:08:00 a. m.,0.1333
Customer 89,Customer 107,6.21,12:18:00 a. m.,0.3
Customer 89,Customer 108,13.89,12:30:00 a. m.,0.5
Customer 89,Customer 109,15.52,12:30:00 a. m.,0.5
Customer 89,Customer 110,10,12:21:00 a. m.,0.35
Customer 89,Customer 111,7.39,12:15:00 a. m.,0.25
Customer 89,Customer 112,7.85,12:15:00 a. m.,0.25
Customer 89,Customer 113,10.52,12:23:00 a. m.,0.3833
Customer 89,Customer 114,3.77,12:10:00 a. m.,0.1667
Customer 89,Customer 115,12.47,12:28:00 a. m.,0.4667
Customer 89,Customer 116,9.91,12:23:00 a. m.,0.3833
Customer 89,Customer 117,13.63,12:31:00 a. m.,0.5167
Customer 89,Customer 118,10.46,12:21:00 a. m.,0.35
Customer 89,Customer 119,15.76,12:31:00 a. m.,0.5167
Customer 89,Customer 120,13.63,12:27:00 a. m.,0.45
Customer 89,Customer 121,13.77,12:32:00 a. m.,0.5333
Customer 89,Customer 122,14.81,12:33:00 a. m.,0.55
Customer 89,Customer 123,12.59,12:21:00 a. m.,0.35
Customer 89,Customer 124,3.59,12:10:00 a. m.,0.1667
Customer 89,Customer 125,0.23,12:02:00 a. m.,0.0333
Customer 89,Customer 126,13.75,12:31:00 a. m.,0.5167
Customer 89,Customer 127,4.91,12:12:00 a. m.,0.2
Customer 89,Customer 128,9.51,12:19:00 a. m.,0.3167
Customer 89,Customer 129,8.73,12:14:00 a. m.,0.2333
Customer 89,Customer 130,15.15,12:28:00 a. m.,0.4667
Customer 89,Customer 131,10.21,12:23:00 a. m.,0.3833
Customer 89,Customer 132,7.76,12:17:00 a. m.,0.2833
Customer 89,Customer 133,6.59,12:15:00 a. m.,0.25
Customer 89,Customer 134,15.5,12:34:00 a. m.,0.5667
Customer 89,Customer 135,11.75,12:27:00 a. m.,0.45
Customer 89,Customer 136,12.72,12:28:00 a. m.,0.4667
Customer 89,Customer 137,8.6,12:17:00 a. m.,0.2833
Customer 89,Customer 138,16.98,12:38:00 a. m.,0.6333
Customer 89,Customer 139,9.94,12:19:00 a. m.,0.3167
Customer 89,Customer 140,26.81,12:37:00 a. m.,0.6167
Customer 89,Customer 141,11.49,12:25:00 a. m.,0.4167
Customer 89,Customer 142,8.7,12:19:00 a. m.,0.3167
Customer 89,Customer 143,6.69,12:12:00 a. m.,0.2
Customer 89,Customer 144,11.17,12:22:00 a. m.,0.3667
Customer 89,Customer 145,12.76,12:29:00 a. m.,0.4833
Customer 89,Customer 146,15.04,12:35:00 a. m.,0.5833
Customer 89,Customer 147,11.1,12:18:00 a. m.,0.3
Customer 89,Customer 148,11.99,12:26:00 a. m.,0.4333
Customer 89,Customer 149,3.31,12:11:00 a. m.,0.1833
Customer 90,Depot,7.47,12:16:00 a. m.,0.2667
Customer 90,Customer 1,13.27,12:27:00 a. m.,0.45
Customer 90,Customer 2,12.77,12:22:00 a. m.,0.3667
Customer 90,Customer 3,7.81,12:18:00 a. m.,0.3
Customer 90,Customer 4,17.44,12:27:00 a. m.,0.45
Customer 90,Customer 5,16.1,12:32:00 a. m.,0.5333
Customer 90,Customer 6,15.69,12:31:00 a. m.,0.5167
Customer 90,Customer 7,18.49,12:29:00 a. m.,0.4833
Customer 90,Customer 8,6.26,12:13:00 a. m.,0.2167
Customer 90,Customer 9,15.63,12:32:00 a. m.,0.5333
Customer 90,Customer 10,11.3,12:22:00 a. m.,0.3667
Customer 90,Customer 11,13.6,12:27:00 a. m.,0.45
Customer 90,Customer 12,7.81,12:18:00 a. m.,0.3
Customer 90,Customer 13,15.22,12:31:00 a. m.,0.5167
Customer 90,Customer 14,17.61,12:26:00 a. m.,0.4333
Customer 90,Customer 15,6.96,12:15:00 a. m.,0.25
Customer 90,Customer 16,13.69,12:26:00 a. m.,0.4333
Customer 90,Customer 17,10.03,12:22:00 a. m.,0.3667
Customer 90,Customer 18,9.56,12:20:00 a. m.,0.3333
Customer 90,Customer 19,4.66,12:10:00 a. m.,0.1667
Customer 90,Customer 20,14.85,12:30:00 a. m.,0.5
Customer 90,Customer 21,12.91,12:24:00 a. m.,0.4
Customer 90,Customer 22,10.55,12:20:00 a. m.,0.3333
Customer 90,Customer 23,13.4,12:26:00 a. m.,0.4333
Customer 90,Customer 24,14.53,12:29:00 a. m.,0.4833
Customer 90,Customer 25,5.1,12:10:00 a. m.,0.1667
Customer 90,Customer 26,15.83,12:32:00 a. m.,0.5333
Customer 90,Customer 27,12.81,12:24:00 a. m.,0.4
Customer 90,Customer 28,13.2,12:25:00 a. m.,0.4167
Customer 90,Customer 29,5.71,12:11:00 a. m.,0.1833
Customer 90,Customer 30,11.54,12:22:00 a. m.,0.3667
Customer 90,Customer 31,7.77,12:19:00 a. m.,0.3167
Customer 90,Customer 32,12.77,12:24:00 a. m.,0.4
Customer 90,Customer 33,15.59,12:30:00 a. m.,0.5
